2025-09-20 10:21:33,076 | training_callback |     INFO | logger.py:86 | info() | === ログセッション開始: 2025-09-20 10:21:33.076941 ===
2025-09-20 10:42:07,604 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5169, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:07,842 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5170, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:08,077 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5171, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:08,485 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5172, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:08,715 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5173, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:08,941 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5174, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:09,163 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5175, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:09,391 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5176, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:09,619 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5177, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:09,844 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5178, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:10,208 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5179, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:10,435 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5180, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:10,645 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5181, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:10,877 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5182, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:11,104 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5183, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:11,331 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5184, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:11,570 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5185, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:11,934 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5186, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:12,161 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5187, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:12,384 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5188, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:12,608 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5189, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:12,832 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5190, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:13,058 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5191, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:13,275 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5192, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:13,659 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5193, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:13,915 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5194, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:14,126 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5195, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:14,354 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5196, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:14,584 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5197, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:14,805 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5198, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:15,168 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5199, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:15,393 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5200, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:15,637 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5201, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:15,875 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5202, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:16,090 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5203, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:16,343 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5204, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:16,717 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5205, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:16,942 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5206, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:17,176 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5207, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:17,436 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5208, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:17,664 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5209, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:17,892 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5210, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:18,297 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5211, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:18,525 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5212, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:18,754 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5213, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:18,978 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5214, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:19,192 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5215, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:19,418 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5216, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:19,792 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5217, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:20,023 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5218, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:20,262 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5219, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:20,493 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5220, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:20,716 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5221, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:20,942 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5222, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:21,172 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5223, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:21,535 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5224, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:21,761 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5225, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:21,973 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5226, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:22,199 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5227, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:22,428 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5228, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:22,692 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5229, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:23,064 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5230, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:23,292 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5231, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:23,521 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5232, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:23,745 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5233, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:23,971 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5234, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:24,197 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5235, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:24,422 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5236, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:24,800 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5237, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:25,028 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5238, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:25,253 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5239, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:25,488 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5240, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
2025-09-20 10:42:25,718 | training_callback |     INFO | logger.py:86 | info() | エピソード完了 | Data: {"episode": 5241, "episode_reward": 0, "episode_length": 0, "mean_reward_100": 0.0, "mean_length_100": 0.0}
